id;type;title;start;end
1699858289;EXAM;TP 3: Estrutura Condicional Encadeada;2025-10-06 22:00:00;2025-10-07 00:10:00
1701383412;EXAM;Exercício Avaliativo em Sala 06;2025-06-30 18:10:00;2025-06-30 19:40:00
1704193807;ASSIGNMENT;Extras 1: Variáveis e Estrutura Sequencial;2024-08-29 00:00:00;2024-09-11 23:55:00
1714672351;EXAM;Segunda Avaliação de IC 2024-2;2024-11-27 20:00:00;2024-11-27 22:00:00
1719349602;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2024-10-31 19:30:00;2024-12-19 18:00:00
1722230707;EXAM;TP 4: Estrutura de Repetição por Condição;2025-06-21 14:00:00;2025-06-21 16:00:00
1723132249;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2026-03-25 18:00:00;2026-03-25 20:00:00
1723284654;ASSIGNMENT;Lista Parsons 3 - Laço While - Python;2026-04-22 18:00:00;2026-04-22 20:00:00
1723799764;ASSIGNMENT;Lista Parsons 0 - Familiarização - Python;2026-03-16 18:00:00;2026-03-16 20:00:00
1723871752;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2026-04-01 18:00:00;2026-04-01 19:00:00
1723965527;ASSIGNMENT;Lista Parsons 4 - Strings e listas - Python;2026-05-27 18:00:00;2026-05-27 20:00:00
1729935731;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - C;2026-03-09 03:00:00;2026-07-31 03:00:00
1741859735;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2024-11-26 04:00:00;2024-12-05 11:00:00
1742458435;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-09 04:00:00;2026-04-12 04:00:00
1749536532;EXAM;TP 3: Estrutura Condicional Encadeada;2024-10-22 12:10:00;2024-10-22 13:20:00
1750402951;ASSIGNMENT;Lista 1;2025-04-03 16:00:00;2025-04-03 20:00:00
1761837549;EXAM;TP Substitutivo;2025-07-03 04:00:00;2025-07-04 04:00:00
1766381315;ASSIGNMENT;Laços de Repetições;2025-03-13 22:00:00;2025-03-18 02:55:00
1767601305;EXAM;TP 5: Vetores e Strings;2024-11-18 14:10:00;2024-11-18 15:40:00
1776566211;ASSIGNMENT;Lab 0 – Primeiros passos com o Python;2026-04-22 22:00:00;2026-05-04 03:55:00
1779550899;EXAM;Primeira Avaliação de IC 2026-1 - ABI01;2026-04-24 17:55:00;2026-04-24 19:55:00
1779590167;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2024-11-11 04:00:00;2024-11-11 04:00:00
1779885170;EXAM;Avaliação extra;2025-04-16 16:00:00;2025-04-16 18:00:00
1791728657;EXAM;TP 4: Estrutura de Repetição por Condição;2025-09-26 04:00:00;2025-12-17 04:00:00
1792295140;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-07-03 18:00:00;2025-07-24 04:00:00
1798082841;EXAM;TP 5: Listas e Strings;2025-06-26 18:00:00;2025-06-26 19:55:00
1798743367;ASSIGNMENT;Extras 2:  Estrutura Condicional Simples e Compost;2024-09-17 00:00:00;2024-09-25 23:55:00
1800595011;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-10-28 22:00:00;2025-12-09 22:00:00
1802288418;EXAM;TP 2: Est. Condicional Simples e Composta;2025-08-28 04:00:00;2025-12-17 05:00:00
1805573564;EXAM;TP 2-3: Est. Condicional Encadeada;2025-04-20 04:00:00;2025-04-20 04:00:00
1805737742;ASSIGNMENT;Revisão;2025-11-12 03:00:00;2025-11-28 03:00:00
1810692774;EXAM;Exercício Avaliativo em Sala 06;2025-12-03 18:00:00;2025-12-10 18:00:00
1811180049;ASSIGNMENT;03-Python (desafios);2026-03-26 04:00:00;2026-07-31 04:00:00
1811223405;EXAM;TP 2: Est. Condicional Simples e Composta;2025-04-22 20:00:00;2025-04-22 21:40:00
1822732860;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - C;2026-01-20 03:00:00;2026-02-18 03:00:00
1828788933;EXAM;Exercicio Avaliativo em Sala 03;2025-05-06 22:00:00;2025-05-06 23:40:00
1829524819;ASSIGNMENT;Lab 5 (Vetores e Matrizes);2024-09-30 04:00:00;2024-10-09 03:55:00
1834041492;ASSIGNMENT;Lista Encadeada e Ordenação;2025-09-12 18:50:00;2025-12-05 03:55:00
1836192491;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-07-02 22:15:00;2025-07-02 23:50:00
1836432174;EXAM;Avaliação de Reposição de IC;2025-07-16 14:00:00;2025-07-16 16:10:00
1842775003;EXAM;Exercício Avaliativo em Sala 06;2025-11-27 22:00:00;2025-11-27 23:00:00
1858271404;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-06-22 04:00:00;2025-06-22 04:00:00
1863159673;ASSIGNMENT;Lab 1 – Primeiros passos com o Python;2026-03-26 22:30:00;2026-04-28 03:55:00
1865175275;EXAM;TP 2: Est. Condicional Simples e Composta;2024-09-25 18:05:00;2024-09-25 19:05:00
1873904039;EXAM;Avaliação Parcial 2;2024-11-07 22:05:00;2024-11-08 00:05:00
1879246273;ASSIGNMENT;Revisão 1 em C;2025-08-01 16:00:00;2025-08-15 16:00:00
1887678367;ASSIGNMENT;Lab 01 - Modularização: Funções;2024-09-25 22:00:00;2024-10-03 03:55:00
1895425756;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - C;2026-03-08 04:00:00;2026-06-30 04:00:00
1896658516;EXAM;TP 1: Variáveis e Estrutura Sequencial;2024-09-12 00:05:00;2024-09-12 01:35:00
1897677159;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2025-2;2025-08-14 01:00:00;2025-09-18 00:00:00
1900002855;EXAM;Avaliação 1;2025-09-26 16:00:00;2025-09-26 19:30:00
1903916952;ASSIGNMENT;L04 - Funções (desenvolvimento incremental);2025-09-13 01:00:00;2025-10-13 04:00:00
1905903265;EXAM;TP 4: Estrutura de Repetição por Condição;2025-05-08 04:00:00;2025-05-08 04:00:00
1907412392;EXAM;Exercicio Avaliativo em Sala 01;2025-03-31 20:05:00;2025-03-31 21:05:00
1913725472;EXAM;Exercício Avaliativo em Sala 04;2025-10-21 22:05:00;2025-10-21 23:05:00
1920048877;ASSIGNMENT;Extras 01 - Modularização: Funções;2024-10-02 22:00:00;2024-10-10 03:55:00
1925158204;EXAM;TP Substitutivo;2025-12-09 18:00:00;2025-12-09 19:35:00
1932299212;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-11-24 14:00:00;2025-12-11 16:00:00
1936015910;EXAM;Exercício Avaliativo em Sala 04;2025-05-26 18:10:00;2025-05-26 19:40:00
1936219580;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2026-04-23 22:00:00;2026-05-08 00:00:00
1937222752;EXAM;TP 4: Estrutura de Repetição por Condição;2024-11-07 22:10:00;2024-11-07 23:30:00
1937661601;EXAM;Exercício Avaliativo em Sala 06;2025-07-08 18:00:00;2025-07-08 19:20:00
1938603077;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-10 18:00:00;2026-03-26 03:55:00
1940633236;ASSIGNMENT;Exercício em Sala - Strings;2025-10-06 04:50:00;2025-10-06 04:50:00
1942576183;ASSIGNMENT;Lista Parsons 3 - Laço while - C;2026-01-22 04:00:00;2026-07-31 04:00:00
1943108728;ASSIGNMENT;Lab 2: Estrutura Condicional Simples e Composta;2024-09-19 04:00:00;2024-10-04 03:55:00
1949540370;EXAM;Exercício Avaliativo em Sala 05;2025-06-26 17:55:00;2025-06-26 19:45:00
1950120075;ASSIGNMENT;L13 - Opcionais 4;2024-10-10 22:00:00;2024-10-24 22:00:00
1951540970;ASSIGNMENT;Vetores, matrizes, etc;2024-10-09 04:00:00;2024-11-12 02:55:00
1954824512;EXAM;Teste;2024-08-21 14:35:00;2024-08-21 15:10:00
1966527466;EXAM;Avaliação de Estrutura de Dados;2024-12-18 22:30:00;2024-12-19 00:30:00
1966599293;EXAM;TP 3: Estrutura Condicional Encadeada;2025-05-15 18:00:00;2025-05-15 19:55:00
1967417986;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2026-04-23 19:00:00;2026-05-01 03:55:00
1969673212;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-16 18:00:00;2026-03-26 20:00:00
1972229780;ASSIGNMENT;Dia 1 - Revisão e CodeBench;2025-07-20 18:00:00;2025-07-26 03:55:00
1972734972;EXAM;TP Substitutivo;2024-11-11 04:00:00;2024-11-11 04:00:00
1979581325;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-12-10 18:05:00;2025-12-10 19:35:00
1979930228;ASSIGNMENT;Extras 2 - Estrutura Condicional Simples e Compost;2024-10-11 01:10:00;2024-10-16 00:00:00
1980328947;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2024-08-26 17:55:00;2024-10-07 20:00:00
1987399869;ASSIGNMENT;Lista 2 - Exercícios em Sala;2024-09-19 04:00:00;2024-10-02 03:55:00
1994817917;ASSIGNMENT;Lab 0 - Primeiros passos com o Python - 2026-1;2026-03-10 13:15:00;2026-03-26 03:55:00
2004446090;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-04-13 04:00:00;2025-04-13 04:00:00
2006564673;ASSIGNMENT;Lista 13;2026-03-24 16:00:00;2026-03-31 16:00:00
2010656042;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-29 22:00:00;2025-10-01 22:00:00
2013357092;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2024-08-29 00:00:00;2024-09-11 23:55:00
2014020618;EXAM;TP 4: Estrutura de Repetição por Condição;2025-10-23 22:00:00;2025-10-23 23:20:00
2019577169;EXAM;Exercício Avaliativo em Sala 04;2025-10-21 00:10:00;2025-10-21 01:30:00
2021166783;EXAM;TP 2: Est. Condicional Simples e Composta;2024-10-03 18:00:00;2024-10-03 19:15:00
2022288285;ASSIGNMENT;Extras 2: Estrutura Condicional Composta;2025-04-20 04:00:00;2025-04-20 04:00:00
2026793955;EXAM;Exercício Avaliativo em Sala 04;2025-10-20 14:00:00;2025-10-20 16:00:00
2036960612;ASSIGNMENT;Lista de exercício teste;2025-10-07 04:05:00;2025-11-08 03:55:00
2037517468;ASSIGNMENT;03-Python (nível 1);2026-03-26 04:30:00;2026-07-31 04:00:00
2038161569;EXAM;Exercicio Avaliativo em Sala 02;2026-04-08 22:00:00;2026-04-09 00:00:00
2038649503;ASSIGNMENT;Lista 16;2026-03-31 03:00:00;2026-04-07 16:00:00
2041381154;EXAM;Avaliação Parcial 3;2024-12-12 22:05:00;2024-12-13 00:00:00
2044244526;ASSIGNMENT;Lista 4;2026-04-10 17:00:00;2026-04-17 21:00:00
2047495432;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-04-20 04:00:00;2025-04-20 04:00:00
2052804200;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-02 19:00:00;2025-10-21 18:00:00
2055307294;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-11 18:00:00;2025-09-11 19:45:00
2055922764;EXAM;TP 2: Est. Condicional Simples e Composta;2024-08-26 04:00:00;2024-08-26 04:00:00
2067024082;ASSIGNMENT;Prática 02 - Operações;2024-09-19 11:00:00;2024-12-30 04:00:00
2067707040;ASSIGNMENT;01 - Basico de Condicionais;2026-04-27 04:00:00;2026-07-30 04:00:00
2067873512;ASSIGNMENT;L11 - Ponteiros 1;2024-10-08 23:00:00;2024-10-15 22:00:00
2070730775;EXAM;Exame Final;2025-01-15 22:30:00;2025-01-16 00:30:00
2072711630;ASSIGNMENT;Terceira Lista de Exercício IC 2025-1;2025-06-19 16:00:00;2025-07-11 14:00:00
2073468984;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-03-31 04:00:00;2025-04-01 04:00:00
2074973117;ASSIGNMENT;Lista 1 - Exercícios em Sala;2024-08-28 14:30:00;2024-09-11 14:00:00
2075192487;EXAM;Exercício Avaliativo em Sala 05;2025-11-11 12:00:00;2025-11-11 13:50:00
2079736202;EXAM;Avaliacao de Algoritmos - Etapa 03;2025-06-20 00:00:00;2025-06-21 02:00:00
2080024907;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-03-19 20:30:00;2025-04-02 20:00:00
2080418192;EXAM;Avaliação I - 2º Bimestre;2025-06-18 03:00:00;2025-06-18 21:30:00
2103107746;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2026-1;2026-03-17 22:00:00;2026-04-01 00:00:00
2106852497;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-07-02 20:10:00;2025-07-02 21:40:00
2110095464;ASSIGNMENT;Extras 1 - Variáveis e Estrutura Sequencial;2025-08-25 04:00:00;2025-09-01 18:00:00
2111024213;ASSIGNMENT;Exercicios para teste;2026-03-24 22:00:00;2026-03-28 03:55:00
2111815645;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2026-04-23 18:30:00;2026-05-08 03:55:00
2113692522;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-03-20 22:00:00;2025-03-26 00:00:00
2115427709;ASSIGNMENT;Lista 4;2025-02-28 16:00:00;2025-03-14 16:00:00
2118035445;ASSIGNMENT;Lista 1;2025-07-16 04:00:00;2025-07-31 04:00:00
2118643220;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-09-01 14:00:00;2025-09-01 16:00:00
2119798532;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2026-04-15 22:00:00;2026-04-27 22:00:00
2120151207;EXAM;Exercício Avaliativo em Sala 06;2025-11-27 00:10:00;2025-11-27 01:35:00
2121661197;EXAM;TP Substitutivo;2025-07-07 22:15:00;2025-07-07 23:50:00
2121714982;ASSIGNMENT;L21 - Recursão 1;2024-11-19 21:10:00;2024-12-03 22:00:00
2123643334;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2026-1;2026-03-24 12:00:00;2026-03-28 03:55:00
2135592949;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-08-12 22:00:00;2025-12-09 22:00:00
2137656565;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-10-28 12:20:00;2025-11-13 12:00:00
2137760108;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-10-01 18:00:00;2025-10-22 18:00:00
2138130561;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-17 14:00:00;2025-09-29 14:00:00
2142759995;EXAM;Exercicio Avaliativo em Sala 03;2025-05-06 20:05:00;2025-05-06 21:40:00
2145376067;ASSIGNMENT;Extras 1: Variáveis e Estrutura Sequencial;2024-09-03 01:00:00;2024-10-15 03:55:00
2148156317;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2024-09-04 17:00:00;2024-09-11 17:50:00
2150296668;EXAM;TP 1: Variáveis e Estrutura Sequencial;2024-09-02 04:00:00;2024-09-10 04:00:00
2152958440;ASSIGNMENT;Lista 8;2025-04-04 16:00:00;2025-04-24 20:00:00
2155524860;ASSIGNMENT;O programa eco!;2026-04-17 20:00:00;2026-04-18 00:00:00
2165554655;EXAM;TP Substitutivo;2025-10-28 04:00:00;2025-12-17 04:00:00
2167927901;ASSIGNMENT;Revisão 2 em C;2025-08-08 16:15:00;2025-08-15 20:00:00
2171143054;ASSIGNMENT;Lab 01 - Modularização: Funções;2025-10-07 04:05:00;2025-10-07 04:05:00
2173765144;ASSIGNMENT;Lista 1 - Exercícios em Sala;2025-04-23 23:00:00;2025-05-05 03:55:00
2179204405;ASSIGNMENT;L06 - Ordenação (2);2025-05-12 22:20:00;2025-05-26 22:00:00
2182475369;ASSIGNMENT;Estrutura de Repetição;2026-04-06 04:00:00;2026-05-31 04:00:00
2183763979;ASSIGNMENT;L04 - Listas ligadas;2024-12-03 18:55:00;2025-01-16 19:00:00
2186477831;ASSIGNMENT;05-Complexidade;2026-04-10 22:20:00;2026-07-31 04:00:00
2190303112;ASSIGNMENT;Lab 5 - Listas, Strings e Vetores;2024-11-14 19:00:00;2024-12-19 18:00:00
2190676674;ASSIGNMENT;Lab 4 - Repetição por Condição (while);2025-07-02 22:00:00;2025-07-14 03:55:00
2192755125;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2025-05-20 22:00:00;2025-06-03 21:50:00
2193598544;ASSIGNMENT;Extras 4 – Repetição por Condição (while);2024-10-29 04:00:00;2024-11-13 03:55:00
2195761688;ASSIGNMENT;_vazio - Extras 1: Variáveis e Estrutura;2024-08-29 00:00:00;2024-09-11 23:55:00
2197324946;EXAM;Exercício Avaliativo em Sala 05;2025-06-15 04:00:00;2025-06-16 04:00:00
2202344661;EXAM;Exercicio Avaliativo em Sala 03;2026-04-15 04:00:00;2026-04-15 04:00:00
2205127773;ASSIGNMENT;L4 - For;2025-07-10 03:00:00;2025-12-02 03:00:00
2208719702;ASSIGNMENT;Lab 4;2025-04-13 03:55:00;2025-04-25 14:00:00
2211253857;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-11 20:00:00;2025-09-16 20:30:00
2216061618;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-10-01 14:00:00;2025-10-13 16:00:00
2221744690;ASSIGNMENT;L05 - Recursão;2026-03-05 04:00:00;2026-03-31 04:00:00
2222920125;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-07-01 18:10:00;2025-07-10 17:55:00
2223713075;ASSIGNMENT;Matriz e Vetor;2024-09-16 12:00:00;2024-12-06 04:00:00
2234963985;ASSIGNMENT;Lab 0 - Primeiros passos com o Python;2025-03-18 22:00:00;2025-03-26 00:00:00
2235276004;ASSIGNMENT;Lista 10;2026-03-03 16:00:00;2026-03-16 02:55:00
2249983999;EXAM;Exercicio Avaliativo em Sala 01;2025-03-31 22:15:00;2025-03-31 23:10:00
2250289548;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Go;2026-04-10 18:00:00;2026-04-10 20:00:00
2258529497;EXAM;Exercicio Avaliativo em Sala 03;2025-04-22 04:00:00;2025-04-23 04:00:00
2259766612;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2024-12-05 22:10:00;2024-12-05 23:40:00
2271844354;ASSIGNMENT;Lab 5 - Listas, Strings e Vetores;2024-10-21 04:00:00;2024-10-22 04:00:00
2274213253;EXAM;Avaliação Parcial 1;2024-10-03 22:05:00;2024-10-03 23:59:00
2277843042;ASSIGNMENT;Lista 1 - Exercícios em Sala;2025-08-13 04:00:00;2025-08-30 04:00:00
2279361885;EXAM;Exercicio Avaliativo em Sala 03;2025-05-13 12:05:00;2025-05-13 13:30:00
2280749785;EXAM;Prova Final;2024-12-17 18:10:00;2024-12-17 19:40:00
2280881654;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-11 12:05:00;2025-09-11 13:15:00
2287538084;EXAM;TP Substitutivo;2025-07-07 18:10:00;2025-07-07 19:40:00
2288915528;ASSIGNMENT;Prática 01 - Testes no Code Bench;2024-09-19 10:00:00;2024-12-30 04:00:00
2292892688;ASSIGNMENT;L3;2025-04-01 03:00:00;2025-04-04 03:00:00
2295666679;ASSIGNMENT;Teste;2025-05-07 19:25:00;2025-05-30 07:00:00
2295842586;ASSIGNMENT;L6;2025-05-07 03:00:00;2025-05-09 02:00:00
2301692982;EXAM;Prova Final;2024-12-17 00:05:00;2024-12-17 01:35:00
2304143742;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-02 12:20:00;2025-09-11 12:00:00
2307439955;ASSIGNMENT;Lista 2 - Exercícios em Sala;2025-05-14 22:00:00;2025-05-22 03:55:00
2312937869;ASSIGNMENT;Primeira Lista;2026-03-20 04:00:00;2026-04-24 04:00:00
2316268018;EXAM;TP 4: Estrutura de Repetição por Condição;2025-05-28 18:10:00;2025-05-28 19:40:00
2317760163;EXAM;Prova Final;2026-06-29 04:00:00;2026-06-29 04:00:00
2320848600;EXAM;Prova Final;2025-12-10 14:00:00;2025-12-10 16:00:00
2321765403;EXAM;Exercício Avaliativo em Sala 04;2025-09-26 04:00:00;2025-12-17 04:00:00
2325347688;ASSIGNMENT;Lista Parsons 0 - Familiarização - Java;2026-05-04 22:00:00;2026-05-05 02:00:00
2332116760;ASSIGNMENT;Lista 20;2026-04-28 16:00:00;2026-05-05 15:00:00
2333670071;ASSIGNMENT;Extras 5: Listas, Strings e Vetores;2025-05-05 04:00:00;2025-05-30 04:00:00
2334147818;EXAM;Exercício Avaliativo em Sala 06;2025-12-01 22:00:00;2025-12-01 23:00:00
2335132249;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2025-09-18 03:00:00;2026-02-20 03:00:00
2335284654;ASSIGNMENT;Lista Parsons 3 - Laço While - Python;2025-12-05 04:00:00;2026-08-14 04:00:00
2335799764;ASSIGNMENT;Lista Parsons 0 - Familiarização - Python;2025-09-17 03:00:00;2026-02-20 03:00:00
2335871752;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2025-12-22 03:00:00;2026-02-19 03:00:00
2335965527;ASSIGNMENT;Lista Parsons 4 - Strings e listas - Python;2025-12-18 04:00:00;2026-08-28 04:00:00
2336053070;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-07-02 18:10:00;2025-07-02 19:40:00
2336577878;ASSIGNMENT;Lab 6 - Repetição por Contagem (for);2025-06-23 22:10:00;2025-07-02 21:55:00
2340141494;EXAM;TP Substitutivo 2;2025-07-24 20:10:00;2025-07-24 21:40:00
2346403954;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2024-08-28 15:30:00;2024-09-11 14:00:00
2354295958;EXAM;TP 2: Est. Condicional Simples e Composta;2025-09-22 22:00:00;2025-09-22 23:20:00
2355798373;ASSIGNMENT;L25 - Lista ligada e fila;2024-12-05 17:45:00;2024-12-15 03:55:00
2357132249;ASSIGNMENT;Lista Parsons 1 - Estrutura Sequencial - Python;2026-03-27 19:00:00;2026-04-07 22:00:00
2357284654;ASSIGNMENT;Lista Parsons 3 - Laço While - Python;2026-04-16 16:55:00;2026-05-06 00:00:00
2357799764;ASSIGNMENT;Lista Parsons 0 - Familiarização - Python;2026-03-20 19:00:00;2026-03-27 00:00:00
2357871752;ASSIGNMENT;Lista Parsons 2 - Estruturas Condicionais - Python;2026-04-07 22:00:00;2026-04-23 01:00:00
2357965527;ASSIGNMENT;Lista Parsons 4 - Strings e listas - Python;2026-05-21 17:00:00;2026-05-29 21:00:00
2358039180;EXAM;TP 4: Estrutura de Repetição por Condição;2024-11-12 18:05:00;2024-11-12 19:20:00
2358524614;ASSIGNMENT;Lab 1.1 - Variáveis e Estrutura Sequencial-IF-CPA;2026-03-09 03:00:00;2026-04-30 03:00:00
2359281434;EXAM;Prova Final;2024-12-11 18:00:00;2024-12-11 19:50:00
2360693828;EXAM;Exercicio Avaliativo em Sala 02;2025-04-22 20:05:00;2025-04-29 21:40:00
2364440230;ASSIGNMENT;Lista 1;2025-02-07 14:00:00;2025-02-21 20:00:00
2365443798;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-09-03 18:00:00;2025-09-15 18:00:00
2368063699;EXAM;TP 2-3: Est. Condicional Encadeada;2025-05-29 18:10:00;2025-05-29 20:00:00
2370077173;ASSIGNMENT;Estruturas de Dados Dinâmicas;2024-12-09 16:00:00;2024-12-11 03:55:00
2371987607;ASSIGNMENT;Lab 2 - Estrutura Condicional Simples e Composta;2025-04-01 04:00:00;2025-04-08 04:00:00
2372395858;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-08-28 18:00:00;2025-08-28 19:35:00
2379353103;EXAM;Primeira Avaliação de IC 2025-1;2025-05-09 14:00:00;2025-05-09 16:00:00
2386383219;EXAM;TP 2: Est. Condicional Simples e Composta;2025-04-23 20:10:00;2025-04-23 21:10:00
2388502367;EXAM;Exercício Avaliativo em Sala 04;2025-05-29 20:05:00;2025-05-29 21:30:00
2390333466;EXAM;2ª chamada - avaliação;2025-06-11 16:30:00;2025-06-11 20:00:00
2390911383;ASSIGNMENT;Lab 5 - Strings  e Listas;2025-06-02 20:00:00;2025-06-18 20:00:00
2391573691;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - C;2026-01-20 03:00:00;2026-02-18 03:00:00
2394746842;ASSIGNMENT;Lista 5 - Exercícios em Sala;2024-10-21 04:00:00;2024-10-29 04:00:00
2398071955;EXAM;Exercício Avaliativo em Sala 04;2026-05-13 04:00:00;2026-05-13 04:00:00
2399112431;ASSIGNMENT;Lista 3 - Estrutura Condicional Encadeada;2024-09-30 04:00:00;2024-10-14 14:00:00
2399170352;ASSIGNMENT;Extras 2:  Estrutura Condicional Simples e Compost;2024-09-18 18:00:00;2024-09-30 20:00:00
2401316912;EXAM;TP 1: Variáveis e Estrutura Sequencial;2026-03-26 20:00:00;2026-04-23 22:00:00
2406301798;EXAM;TP 5: Listas e Strings;2025-11-19 22:00:00;2025-11-19 23:00:00
2407220191;ASSIGNMENT;Lab 3 - Estrutura Condicional Encadeada;2025-09-16 18:00:00;2025-10-21 18:00:00
2408745823;ASSIGNMENT;Laboratório de Programação 2;2026-02-13 04:00:00;2026-02-20 04:00:00
2410438801;EXAM;TP 2: Est. Condicional Simples e Composta;2026-04-16 22:00:00;2026-04-17 00:00:00
2412353774;ASSIGNMENT;Lista 5 - Exercícios em Sala;2024-11-14 19:00:00;2024-12-19 18:00:00
2420336146;ASSIGNMENT;Lab 5 - Listas, Strings e Vetores;2024-11-12 04:00:00;2024-11-21 12:00:00
2422768224;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial;2025-03-27 12:30:00;2025-04-10 12:00:00
2425857769;ASSIGNMENT;Lista Parsons 4 - Vetores e strings - Go;2026-03-09 03:00:00;2026-07-31 03:00:00
2441667484;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-05-08 18:10:00;2025-05-08 20:00:00
2444723089;EXAM;Exercicio Avaliativo em Sala 03;2025-05-05 22:15:00;2025-05-05 23:50:00
2445341515;EXAM;TP 1: Variáveis e Estrutura Sequencial;2025-09-02 00:10:00;2025-09-02 01:30:00
2445761267;EXAM;TP 2: Est. Condicional Simples e Composta;2026-04-14 12:20:00;2026-04-14 13:25:00
2446955935;ASSIGNMENT;02-Pilhas e filas;2026-03-25 04:00:00;2026-07-31 04:00:00
2449960996;EXAM;Prova Final;2024-11-16 03:00:00;2024-11-28 03:00:00
2450413696;ASSIGNMENT;Lista Parsons 1 - Estrutura sequencial - Java;2026-05-04 22:00:00;2026-05-05 02:00:00
2451365057;ASSIGNMENT;Lab 1 - Variáveis e Estrutura Sequencial - 2026-1;2026-03-17 08:05:00;2026-05-01 03:55:00
2455319080;ASSIGNMENT;Lista 2 - Exercícios em Sala;2024-09-19 04:00:00;2024-10-01 11:50:00
2461221192;ASSIGNMENT;Lab 2: Estrutura Condicional Simples e Composta;2024-09-19 19:00:00;2024-12-19 18:00:00
2462021125;EXAM;Exercicio Avaliativo em Sala 01;2025-03-24 04:00:00;2025-03-26 04:00:00
2464268668;ASSIGNMENT;Lab 4 – Repetição por Condição (while);2025-05-22 18:00:00;2025-06-23 18:00:00
2471975132;ASSIGNMENT;Lista Parsons 3 - Laço while - Java;2026-01-22 04:00:00;2026-07-31 04:00:00
2473729609;ASSIGNMENT;L19 - Exercício de 05/nov;2024-11-05 14:50:00;2024-11-19 22:00:00
2473946296;EXAM;TP 6: Estrutura de Repetição por Contagem (for);2025-10-28 04:00:00;2025-12-17 04:00:00
2483011427;EXAM;Segunda Avaliação de IC;2025-06-13 14:00:00;2025-06-13 16:10:00
2485113967;EXAM;Exercicio Avaliativo em Sala 02;2025-09-17 22:00:00;2025-09-17 23:30:00
